entity_id,designacao,siglas,sioe_code,nif,categoria_id,ministerio,tutela,website,morada,distrito,estado,criado_em,alterado_em,notas
junta-de-freguesia-de-sao-mateus-santa-cruz-da-graciosa,Junta de Freguesia de São Mateus (Santa Cruz da Graciosa),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-mateus-da-calheta,Junta de Freguesia de São Mateus da Calheta,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-matias,Junta de Freguesia de São Matias,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-de-acha,Junta de Freguesia de São Miguel de Acha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-de-machede,Junta de Freguesia de São Miguel de Machede,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-de-poiares,Junta de Freguesia de São Miguel de Poiares,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-de-vila-boa,Junta de Freguesia de São Miguel de Vila Boa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-do-mato,Junta de Freguesia de São Miguel do Mato,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-do-mato-vouzela,Junta de Freguesia de São Miguel do Mato (Vouzela),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-do-outeiro-e-sabugosa,Junta de Freguesia de São Miguel do Outeiro e Sabugosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-do-pinheiro-sao-pedro-de-so,"Junta de Freguesia de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-do-rio-torto-e-rossio-ao-su,Junta de Freguesia de São Miguel do Rio Torto e Rossio ao Sul do Tejo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-do-souto-e-mosteiro,Junta de Freguesia de São Miguel do Souto e Mosteirô,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-miguel-santa-eufemia-e-rabacal,"Junta de Freguesia de São Miguel, Santa Eufémia e Rabaçal",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-paio-gouveia,Junta de Freguesia de São Paio (Gouveia),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-paio-melgaco,Junta de Freguesia de São Paio (Melgaço),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-paio-de-oleiros,Junta de Freguesia de São Paio de Oleiros,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro,Junta de Freguesia de São Pedro,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-figueira-da-foz,Junta de Freguesia de São Pedro (Figueira da Foz),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-fins,Junta de Freguesia de São Pedro Fins,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-velho,Junta de Freguesia de São Pedro Velho,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-d-arcos-ponte-de-lima,Junta de Freguesia de São Pedro d'Arcos (Ponte de Lima),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-da-cadeira,Junta de Freguesia de São Pedro da Cadeira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-da-torre,Junta de Freguesia de São Pedro da Torre,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-agostem,Junta de Freguesia de São Pedro de Agostém,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-alva-e-sao-paio-de-mondeg,Junta de Freguesia de São Pedro de Alva e São Paio de Mondego,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-casteloes,Junta de Freguesia de São Pedro de Castelões,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-france,Junta de Freguesia de São Pedro de France,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-nordestinho,Junta de Freguesia de São Pedro de Nordestinho,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-rio-seco,Junta de Freguesia de São Pedro de Rio Seco,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-sarracenos,Junta de Freguesia de São Pedro de Sarracenos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-tomar,Junta de Freguesia de São Pedro de Tomar,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-de-veiga-de-lila,Junta de Freguesia de São Pedro de Veiga de Lila,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-do-esteval,Junta de Freguesia de São Pedro do Esteval,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-pedro-do-sul-varzea-e-baioes,"Junta de Freguesia de São Pedro do Sul, Várzea e Baiões",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-romao-de-neiva,Junta de Freguesia de São Romão de Neiva,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-romao-e-santiago,Junta de Freguesia de São Romão e Santiago,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-roque,Junta de Freguesia de São Roque,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-roque-do-faial,Junta de Freguesia de São Roque do Faial,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-roque-do-pico,Junta de Freguesia de São Roque do Pico,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-salvador-da-aramenha,Junta de Freguesia de São Salvador da Aramenha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-salvador-e-santa-maria,Junta de Freguesia de São Salvador e Santa Maria,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-salvador-mirandela,Junta de Freguesia de São Salvador(Mirandela),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-saturnino,Junta de Freguesia de São Saturnino,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-sebastiao,Junta de Freguesia de São Sebastião,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-sebastiao-da-giesteira-e-nossa-sen,Junta de Freguesia de São Sebastião da Giesteira e Nossa Senhora da Boa Fé,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-silvestre,Junta de Freguesia de São Silvestre,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-teotonio,Junta de Freguesia de São Teotónio,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-tome-do-castelo-e-justes,Junta de Freguesia de São Tomé do Castelo e Justes,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-torcato,Junta de Freguesia de São Torcato,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente,Junta de Freguesia de São Vicente,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente-chaves,Junta de Freguesia de São Vicente (Chaves),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente-ferreira,Junta de Freguesia de São Vicente Ferreira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente-da-beira,Junta de Freguesia de São Vicente da Beira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente-de-lafoes,Junta de Freguesia de São Vicente de Lafões,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente-do-paul-e-vale-de-figueira,Junta de Freguesia de São Vicente do Paul e Vale de Figueira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-sao-vicente-e-ventosa,Junta de Freguesia de São Vicente e Ventosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-se-santa-maria-e-meixedo,"Junta de Freguesia de Sé, Santa Maria e Meixedo",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tabuadelo-e-sao-faustino,Junta de Freguesia de Tabuadelo e São Faustino,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tabuado,Junta de Freguesia de Tabuado,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tabuacas,Junta de Freguesia de Tabuaças,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tabuaco,Junta de Freguesia de Tabuaço,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tadim,Junta de Freguesia de Tadim,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tagilde-e-vizela-sao-paio,Junta de Freguesia de Tagilde e Vizela (São Paio),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-talhadas,Junta de Freguesia de Talhadas,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-talhas,Junta de Freguesia de Talhas,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-talhinhas-e-bagueixe,Junta de Freguesia de Talhinhas e Bagueixe,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tamanhos,Junta de Freguesia de Tamanhos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tamel-santa-leocadia-e-vilar-do-monte,Junta de Freguesia de Tamel (Santa Leocádia) e Vilar do Monte,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tamel-sao-verissimo,Junta de Freguesia de Tamel (São Veríssimo),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tamengos-aguim-e-ois-do-bairro,"Junta de Freguesia de Tamengos, Aguim e Óis do Bairro",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tancos,Junta de Freguesia de Tancos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tangil,Junta de Freguesia de Tangil,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tapeus,Junta de Freguesia de Tapéus,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tarouca-e-dalvares,Junta de Freguesia de Tarouca e Dálvares,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tarouquela,Junta de Freguesia de Tarouquela,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tavarede,Junta de Freguesia de Tavarede,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tavares-chas-varzea-e-travanca,"Junta de Freguesia de Tavares (Chãs, Várzea e Travanca)",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-taveiro-ameal-e-arzila,"Junta de Freguesia de Taveiro, Ameal e Arzila",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tavira-santa-maria-e-santiago,Junta de Freguesia de Tavira (Santa Maria e Santiago),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-taide,Junta de Freguesia de Taíde,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tebosa,Junta de Freguesia de Tebosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-teixeira-seia,Junta de Freguesia de Teixeira (Seia),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-teixeira-e-teixeiro,Junta de Freguesia de Teixeira e Teixeiró,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-telhado-fundao,Junta de Freguesia de Telhado(Fundão),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-teloes,Junta de Freguesia de Telões,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tendais,Junta de Freguesia de Tendais,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tentugal,Junta de Freguesia de Tentúgal,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-terena-sao-pedro,Junta de Freguesia de Terena (São Pedro),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-termas-de-sao-vicente,Junta de Freguesia de Termas de São Vicente,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-terras-de-massueime,Junta de Freguesia de Terras de Massueime,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-terrugem-e-vila-boim,Junta de Freguesia de Terrugem e Vila Boim,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tinalhas,Junta de Freguesia de Tinalhas,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tinhela-e-alvarelhos,Junta de Freguesia de Tinhela e Alvarelhos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tocha,Junta de Freguesia de Tocha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tolosa,Junta de Freguesia de Tolosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tomar-sao-joao-baptista-e-santa-maria-,Junta de Freguesia de Tomar (São João Baptista) e Santa Maria dos Olivais,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tonda,Junta de Freguesia de Tonda,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tondela-e-nandufe,Junta de Freguesia de Tondela e Nandufe,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torgueda,Junta de Freguesia de Torgueda,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tornada-e-salir-do-porto,Junta de Freguesia de Tornada e Salir do Porto,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torno,Junta de Freguesia de Torno,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torrados-e-sousa,Junta de Freguesia de Torrados e Sousa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-de-coelheiros,Junta de Freguesia de Torre de Coelheiros,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-de-dona-chama,Junta de Freguesia de Torre de Dona Chama,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-de-moncorvo,Junta de Freguesia de Torre de Moncorvo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-do-pinhao,Junta de Freguesia de Torre do Pinhão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-do-terrenho-sebadelhe-da-serra-e,"Junta de Freguesia de Torre do Terrenho, Sebadelhe da Serra e Terrenho",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-e-portela,Junta de Freguesia de Torre e Portela,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torre-e-vila-mou,Junta de Freguesia de Torre e Vila Mou,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torreira,Junta de Freguesia de Torreira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torres-novas-santa-maria-salvador-e-sa,"Junta de Freguesia de Torres Novas (Santa Maria, Salvador e Santiago)",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torres-novas-sao-pedro-lapas-e-ribeira,"Junta de Freguesia de Torres Novas (São Pedro), Lapas e Ribeira Branca",,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torres-do-mondego,Junta de Freguesia de Torres do Mondego,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torrozelo-e-folhadosa,Junta de Freguesia de Torrozelo e Folhadosa,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-torrao,Junta de Freguesia de Torrão,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tortosendo,Junta de Freguesia de Tortosendo,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-touloes,Junta de Freguesia de Toulões,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tourais-e-lajes,Junta de Freguesia de Tourais e Lajes,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-touro,Junta de Freguesia de Touro,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tourem,Junta de Freguesia de Tourém,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-touvedo-sao-lourenco-e-salvador,Junta de Freguesia de Touvedo (São Lourenço e Salvador),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-touca,Junta de Freguesia de Touça,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-tramagal,Junta de Freguesia de Tramagal,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-trancoso-sao-pedro-e-santa-maria-e-sou,Junta de Freguesia de Trancoso (São Pedro e Santa Maria) e Souto Maior,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-trancozelos,Junta de Freguesia de Trancozelos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travanca,Junta de Freguesia de Travanca,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travanca-cinfaes,Junta de Freguesia de Travanca (Cinfães),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travanca-mogadouro,Junta de Freguesia de Travanca (Mogadouro),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travanca-de-lagos,Junta de Freguesia de Travanca de Lagos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travanca-e-santa-cruz,Junta de Freguesia de Travanca e Santa Cruz,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travancas-e-roriz,Junta de Freguesia de Travancas e Roriz,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travancinha,Junta de Freguesia de Travancinha,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travassos,Junta de Freguesia de Travassos,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travassos-fafe,Junta de Freguesia de Travassós(Fafe),,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
junta-de-freguesia-de-travasso-e-ois-da-ribeira,Junta de Freguesia de Travassô e Óis da Ribeira,,,,juntas_freguesias,,,,,,ativa,2026-04-22 00:34:42,2026-04-22 00:34:42,
